title,distance,@id,@type,id_x,relation,address.district.@id,address.area.@id,address.locality,address.postal-code,address.street-address,location.latitude,location.longitude,organization.organization-desc,organization.accesibility,organization.schedule,organization.services,organization.organization-name,mercator1,key,id_y,name,light,number,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry_type,geometry_coordinates,latitude,longitude,mercator2,google_maps_url
Instalación Deportiva Municipal Básica Plaza de Bami - Benidorm,405.1187088848285,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4548967-instalacion-deportiva-municipal-basica-plaza-bami-benidorm.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4548967,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51f5dedbe1d91110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal/Barrio/Ventas,MADRID,28017,CALLE JOSE VILLENA  esq. Benidorm - Plaza de Bami,40.430865741208756,-3.6554385086924515,"  Metro: El CarmenBus: 38 , 106 , 110 , 146 , 210",0,,1 Pista de baloncesto,Instalación Deportiva Municipal Básica Plaza de Bami - Benidorm,POINT (4500743.386642568 -407197.8880836705),0,196,Puente de Ventas,0,188,Avenida de Daroca nº 2,1,0,27,7,19,0,Point,"[-3.6590555, 40.4311944]",40.4311944,-3.6590555,POINT (4500779.972771854 -407601.3513700205),"https://www.google.com/maps/dir/40.430865741208756,-3.6554385086924515/40.4311944,-3.6590555/@40.430865741208756,-3.6554385086924515,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6554385086924515!2d40.430865741208756!1m0!3e2"
Instalación Deportiva Municipal Básica Plaza de María Soledad Torres Acosta,186.34423157981107,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10915713-instalacion-deportiva-municipal-basica-plaza-maria-soledad-torres-acosta.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,10915713,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b973e641a099610VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Centro,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Centro/Barrio/Palacio,MADRID,28005,PLAZA María Soledad Torres Acosta ,40.41246022343046,-3.714538784977571,"  Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",0,,1 Pista de street workout y parkour,Instalación Deportiva Municipal Básica Plaza de María Soledad Torres Acosta,POINT (4498694.493775701 -413790.5313867555),0,174,Segovia 26,2,166,Calle Segovia nº 26,1,0,24,8,15,0,Point,"[-3.7135833, 40.4138333]",40.4138333,-3.7135833,POINT (4498847.343960243 -413683.9434243559),"https://www.google.com/maps/dir/40.41246022343046,-3.714538784977571/40.4138333,-3.7135833/@40.41246022343046,-3.714538784977571,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.714538784977571!2d40.41246022343046!1m0!3e2"
Instalación Deportiva Municipal Básica Plaza de Sestao,2765.258784125117,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4557484-instalacion-deportiva-municipal-basica-plaza-sestao.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje,4557484,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d4dcfc5e5ae1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera/Barrio/Orcasitas,MADRID,28041,PLAZA SESTAO 1,40.37003619714949,-3.716240027654892,"  Bus: 6 , 60 , 78 , 81 , 116 , 131",0,,1 Pista de patinaje1 Tenis de mesa,Instalación Deportiva Municipal Básica Plaza de Sestao,POINT (4493971.872772704 -413980.311726304),0,221,Glorieta de Cádiz,0,213,Calle Antonio López nº 129,1,0,24,7,16,0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017,POINT (4496077.347674986 -412187.6512511889),"https://www.google.com/maps/dir/40.37003619714949,-3.716240027654892/40.38895,-3.70017/@40.37003619714949,-3.716240027654892,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.716240027654892!2d40.37003619714949!1m0!3e2"
Instalación Deportiva Municipal Básica Plaza de la Orotava,805.0851844002327,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4549875-instalacion-deportiva-municipal-basica-plaza-orotava.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4549875,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c825e8f052a1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal/Barrio/PuebloNuevo,MADRID,28017,PLAZA LA OROTAVA 1,40.43187659610899,-3.6341091105203587,"  Metro: García NoblejasBus: 4 , 28 , 38 , 48 , 70 , 105",0,,1 Pista de baloncesto1 Pista de fútbol sala,Instalación Deportiva Municipal Básica Plaza de la Orotava,POINT (4500855.914495328 -404818.6980720672),0,223,Gutierre de Cetina,1,215,Calle Gutierre de Cetina nº 77,1,0,24,18,5,0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994,POINT (4500614.284841758 -405586.6676448087),"https://www.google.com/maps/dir/40.43187659610899,-3.6341091105203587/40.429706,-3.640994/@40.43187659610899,-3.6341091105203587,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6341091105203587!2d40.43187659610899!1m0!3e2"
Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo,186.34423157981107,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10915708-instalacion-deportiva-municipal-basica-plaza-campillo-mundo-nuevo.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,10915708,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e643e641a099610VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Centro,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Centro/Barrio/Palacio,MADRID,28005,PLAZA Campillo del Mundo Nuevo ,40.41246022343046,-3.714538784977571,"  Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",0,,1 Pista de patinaje 1 Pista de street workout,Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo,POINT (4498694.493775701 -413790.5313867555),0,174,Segovia 26,2,166,Calle Segovia nº 26,1,0,24,8,15,0,Point,"[-3.7135833, 40.4138333]",40.4138333,-3.7135833,POINT (4498847.343960243 -413683.9434243559),"https://www.google.com/maps/dir/40.41246022343046,-3.714538784977571/40.4138333,-3.7135833/@40.41246022343046,-3.714538784977571,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.714538784977571!2d40.41246022343046!1m0!3e2"
Instalación Deportiva Municipal Básica Poblado Dirigido La Elipa,137.6826534125618,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4554531-instalacion-deportiva-municipal-basica-poblado-dirigido-elipa.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4554531,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e0bfa56a0bd1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal/Barrio/Ventas,MADRID,28017,CALLE JOSE LUIS DE ARRESE s/n,40.42181734986071,-3.6560225860720763,"  Bus: 15 , 28 , 71 , 110 , 113 , 210",0,,1 Pista de baloncesto.,Instalación Deportiva Municipal Básica Poblado Dirigido La Elipa,POINT (4499736.124325206 -407263.0398522028),0,241,Marqués de Corbera 12,2,233,Avenida Marqués de Corbera nº 12,1,0,24,8,16,0,Point,"[-3.6555552857442697, 40.422962108947424]",40.422962108947424,-3.6555552857442697,POINT (4499863.558323819 -407210.9141479095),"https://www.google.com/maps/dir/40.42181734986071,-3.6560225860720763/40.422962108947424,-3.6555552857442697/@40.42181734986071,-3.6560225860720763,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6560225860720763!2d40.42181734986071!1m0!3e2"
Instalación Deportiva Municipal Básica Pobladura del Valle,2308.7026967127354,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5688632-instalacion-deportiva-municipal-basica-pobladura-valle.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,5688632,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd2cb2bdf65a8210VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas/Barrio/Arcos,MADRID,28037,CALLE POBLADURA DEL VALLE s/n c/v Amposta,40.42474106519291,-3.620898051733735,"  Metro: Simancas, San Blas.Bus: 4, 38, 48.",0,,1 Pista polideportiva,Instalación Deportiva Municipal Básica Pobladura del Valle,POINT (4500061.590827211 -403345.0973318156),0,223,Gutierre de Cetina,1,215,Calle Gutierre de Cetina nº 77,1,0,24,18,5,0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994,POINT (4500614.284841758 -405586.6676448087),"https://www.google.com/maps/dir/40.42474106519291,-3.620898051733735/40.429706,-3.640994/@40.42474106519291,-3.620898051733735,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.620898051733735!2d40.42474106519291!1m0!3e2"
Instalación Deportiva Municipal Básica Poeta Esteban Villegas,503.2143083772595,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4531342-instalacion-deportiva-municipal-basica-poeta-esteban-villegas.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4531342,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b431d9ba71d01110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Retiro,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Retiro/Barrio/LosJeronimos,MADRID,28014,CALLE POETA ESTEBAN DE VILLEGAS 4,40.40875051210095,-3.683108580090566,"  Metro: Atocha Renfe, Menéndez PelayoBus: 10 , 14 , 19 , 24 , 26, 32 , 37 , 54 , 57 , 63 , 141, 152 , CRenfe: Atocha",0,,1 Pista de Baloncesto1 Pista de Fútbol Sala1 Pista de Patinaje,Instalación Deportiva Municipal Básica Poeta Esteban Villegas,POINT (4498281.53059951 -410284.4335371262),0,83,Puerta de Granada,1,79,Avenida de Menéndez Pelayo nº 38,1,0,24,19,3,0,Point,"[-3.6803874, 40.4051451]",40.4051451,-3.6803874,POINT (4497880.177960332 -409980.8866722427),"https://www.google.com/maps/dir/40.40875051210095,-3.683108580090566/40.4051451,-3.6803874/@40.40875051210095,-3.683108580090566,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.683108580090566!2d40.40875051210095!1m0!3e2"
Instalación Deportiva Municipal Básica Polígono 20,669.9480157404297,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4546653-instalacion-deportiva-municipal-basica-poligono-20.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4546653,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04524a6bcd81110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamartin,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamartin/Barrio/Prosperidad,MADRID,28002,CALLE PADRE CLARET 18,40.44961759191476,-3.6641939594197392,"  Metro: Alfonso XIIIBus: 9 , 40 , 43 , 72 , 73",0,,3 Pistas de fútbol sala.,Instalación Deportiva Municipal Básica Polígono 20,POINT (4502830.833114591 -408174.5321380146),0,259,Corazón de María,0,251,Calle Santa Hortensia nº 31,1,0,24,6,16,0,Point,"[-3.66683, 40.44421]",40.44421,-3.66683,POINT (4502228.862736222 -408468.5763648933),"https://www.google.com/maps/dir/40.44961759191476,-3.6641939594197392/40.44421,-3.66683/@40.44961759191476,-3.6641939594197392,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6641939594197392!2d40.44961759191476!1m0!3e2"
Instalación Deportiva Municipal Básica Polígono de las Rosas,4263.232235727419,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4557627-instalacion-deportiva-municipal-basica-poligono-rosas.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4557627,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce2dad35d7ae1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas/Barrio/Rosas,MADRID,28022,CALLE HELSINKI 8 c/v Oslo,40.425863011303306,-3.602966146720566,"  Bus: 38 , 140",0,,2 Pistas de baloncesto2 Pistas de fútbol sala,Instalación Deportiva Municipal Básica Polígono de las Rosas,POINT (4500186.485296916 -401344.9537641729),0,223,Gutierre de Cetina,1,215,Calle Gutierre de Cetina nº 77,1,0,24,18,5,0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994,POINT (4500614.284841758 -405586.6676448087),"https://www.google.com/maps/dir/40.425863011303306,-3.602966146720566/40.429706,-3.640994/@40.425863011303306,-3.602966146720566,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.602966146720566!2d40.425863011303306!1m0!3e2"
Instalación Deportiva Municipal Básica Polígono de África,1633.8924842517397,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4550112-instalacion-deportiva-municipal-basica-poligono-africa.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4550112,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff421e23082a1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal/Barrio/PuebloNuevo,MADRID,28017,CALLE VILLAESCUSA 56,40.420332957105195,-3.629721806497472,"  Bus: 4 , 38 , 48 , 70 , 106 , 109.",0,,1 Campo de fútbol 7,Instalación Deportiva Municipal Básica Polígono de África,POINT (4499570.882479523 -404329.3227595139),0,223,Gutierre de Cetina,1,215,Calle Gutierre de Cetina nº 77,1,0,24,18,5,0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994,POINT (4500614.284841758 -405586.6676448087),"https://www.google.com/maps/dir/40.420332957105195,-3.629721806497472/40.429706,-3.640994/@40.420332957105195,-3.629721806497472,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.629721806497472!2d40.420332957105195!1m0!3e2"
Instalación Deportiva Municipal Básica Pradillo,600.2153258692803,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6218289-instalacion-deportiva-municipal-basica-pradillo.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,6218289,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76e69a58c3763310VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamartin,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamartin/Barrio/CiudadJardin,MADRID,28002,CALLE PRADILLO 23,40.449080253816504,-3.672985961911911,"  Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",0,,Pista de Fútbol 7 (césped artificial),Instalación Deportiva Municipal Básica Pradillo,POINT (4502771.01691111 -409155.2630486403),0,204,Prosperidad,2,196,Calle Suero de Quiñones nº 2,1,0,24,10,10,0,Point,"[-3.6751388, 40.4441388]",40.4441388,-3.6751388,POINT (4502220.936788478 -409395.4094541799),"https://www.google.com/maps/dir/40.449080253816504,-3.672985961911911/40.4441388,-3.6751388/@40.449080253816504,-3.672985961911911,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.672985961911911!2d40.449080253816504!1m0!3e2"
Instalación Deportiva Municipal Básica Pradillo - Santa Marca,600.2153258692803,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4560398-instalacion-deportiva-municipal-basica-pradillo-santa-marca.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4560398,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8aa5f5e49c802110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamartin,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamartin/Barrio/CiudadJardin,MADRID,28002,CALLE PRADILLO 23,40.449080253816504,-3.672985961911911,"  Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",0,,Pista de Fútbol-Sala,Instalación Deportiva Municipal Básica Pradillo - Santa Marca,POINT (4502771.01691111 -409155.2630486403),0,204,Prosperidad,2,196,Calle Suero de Quiñones nº 2,1,0,24,10,10,0,Point,"[-3.6751388, 40.4441388]",40.4441388,-3.6751388,POINT (4502220.936788478 -409395.4094541799),"https://www.google.com/maps/dir/40.449080253816504,-3.672985961911911/40.4441388,-3.6751388/@40.449080253816504,-3.672985961911911,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.672985961911911!2d40.449080253816504!1m0!3e2"
Instalación Deportiva Municipal Básica Prosperidad,624.7632267379792,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4560680-instalacion-deportiva-municipal-basica-prosperidad.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4560680,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de57058fe5902110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamartin,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamartin/Barrio/CiudadJardin,MADRID,28002,CALLE PRADILLO 25,40.44901182281747,-3.672360271279946,"  Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",0,,1 Campo de fútbol 7,Instalación Deportiva Municipal Básica Prosperidad,POINT (4502763.399207143 -409085.4681471232),0,204,Prosperidad,2,196,Calle Suero de Quiñones nº 2,1,0,24,10,10,0,Point,"[-3.6751388, 40.4441388]",40.4441388,-3.6751388,POINT (4502220.936788478 -409395.4094541799),"https://www.google.com/maps/dir/40.44901182281747,-3.672360271279946/40.4441388,-3.6751388/@40.44901182281747,-3.672360271279946,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.672360271279946!2d40.44901182281747!1m0!3e2"
Instalación Deportiva Municipal Básica Pueblo Nuevo II,267.84956328017296,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4554394-instalacion-deportiva-municipal-basica-pueblo-nuevo-ii.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4554394,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bca91c7eebad1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal/Barrio/PuebloNuevo,MADRID,28017,CALLE ASCAO  esq. Luis Ruiz,40.43092216576642,-3.6389220332415686,"  Metro: AscaoBus: 4 , 28 , 38 , 48 , 70 , 105 , 109",0,,1 Pista de fútbol sala2 Pista de baloncesto,Instalación Deportiva Municipal Básica Pueblo Nuevo II,POINT (4500749.667795595 -405355.5511279609),0,223,Gutierre de Cetina,1,215,Calle Gutierre de Cetina nº 77,1,0,24,18,5,0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994,POINT (4500614.284841758 -405586.6676448087),"https://www.google.com/maps/dir/40.43092216576642,-3.6389220332415686/40.429706,-3.640994/@40.43092216576642,-3.6389220332415686,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6389220332415686!2d40.43092216576642!1m0!3e2"
Instalación Deportiva Municipal Básica Puente Ventas,142.12969069052897,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4549863-instalacion-deportiva-municipal-basica-puente-ventas.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4549863,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a25a658e32a1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal/Barrio/Concepcion,MADRID,28027,CALLE VIRGEN DE LA PAZ 7 y 9,40.43223738609814,-3.6597904281119016,"  Metro: El Carmen , VentasBus: 12 , 21 , 38 , 48 , 53 , 74 , 106 , 110 , 146 , 210.",0,,1 Pista polideportiva,Instalación Deportiva Municipal Básica Puente Ventas,POINT (4500896.077453203 -407683.3303425974),0,196,Puente de Ventas,0,188,Avenida de Daroca nº 2,1,0,27,7,19,0,Point,"[-3.6590555, 40.4311944]",40.4311944,-3.6590555,POINT (4500779.972771854 -407601.3513700205),"https://www.google.com/maps/dir/40.43223738609814,-3.6597904281119016/40.4311944,-3.6590555/@40.43223738609814,-3.6597904281119016,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6597904281119016!2d40.43223738609814!1m0!3e2"
Instalación Deportiva Municipal Básica Puerto Balbarán,1038.7491237257198,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4584733-instalacion-deportiva-municipal-basica-puerto-balbaran.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4584733,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d118833dc03c2110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas/Barrio/SanDiego,MADRID,28053,"CALLE PUERTO DE BALBARAN 4 y 6 Avda. Palomeras Bajas, 10",40.385626656274496,-3.6703746985545727,"  Bus: 57 , 136 , 144Renfe: El Pozo",0,,2 Pistas de balonmano2 Pistas de baloncesto,Instalación Deportiva Municipal Básica Puerto Balbarán,POINT (4495707.394743732 -408863.9806530192),0,236,Concordia,0,227,Calle Arroyo del Olivar nº 6,1,0,24,6,16,0,Point,"[-3.6659362429356372, 40.39382977920336]",40.39382977920336,-3.6659362429356372,POINT (4496620.562211088 -408368.8797354235),"https://www.google.com/maps/dir/40.385626656274496,-3.6703746985545727/40.39382977920336,-3.6659362429356372/@40.385626656274496,-3.6703746985545727,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6703746985545727!2d40.385626656274496!1m0!3e2"
Instalación Deportiva Municipal Básica Puerto Corlite,1549.5799941895218,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4584467-instalacion-deportiva-municipal-basica-puerto-corlite.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4584467,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b47a7e060c2c2110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas/Barrio/PalomerasBajas,MADRID,28018,CALLE PUERTO DE CORLITE 8,40.38652159660646,-3.654113042627941,"  Metro: Buenos AiresBus: 10 , 136 , 310",0,,1 Pista de balonmano,Instalación Deportiva Municipal Básica Puerto Corlite,POINT (4495807.019045777 -407050.0371835745),0,236,Concordia,0,227,Calle Arroyo del Olivar nº 6,1,0,24,6,16,0,Point,"[-3.6659362429356372, 40.39382977920336]",40.39382977920336,-3.6659362429356372,POINT (4496620.562211088 -408368.8797354235),"https://www.google.com/maps/dir/40.38652159660646,-3.654113042627941/40.39382977920336,-3.6659362429356372/@40.38652159660646,-3.654113042627941,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.654113042627941!2d40.38652159660646!1m0!3e2"
