PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Unnamed: 30,ins_latitude,ins_longitude,bicimad_latitude,bicimad_longitude,distance,id,name,light,number,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry_type,geometry_coordinates,latitude,longitude
11358863,Instalación Deportiva Básica Skate Real de Arganda,,,Bowl Pista de skate,Metro: Villa de VallecasBus: 58,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa2a6635ec288710VgnVCM1000001d4a900aRCRD,REAL DE ARGANDA,CALLE,V,49,,,,,MADRID,MADRID,28031.0,SANTA EUGENIA,VILLA DE VALLECAS,447786.0,4470059.0,40.37949103344629,-3.615099935376509,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.37949103344629,-3.615099935376509,40.400368,-3.634587,3182.0972461052397,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
11358872,Instalación Deportiva Básica Stela Maris,,,Pista de minibaloncesto y minifútbol,Metro: CongostoBus: 142,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=346a6635ec288710VgnVCM1000001d4a900aRCRD,PEÑARANDA DE BRACAMONTE,CALLE,V,4,,,,,MADRID,MADRID,28051.0,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,448710.0,4469592.0,40.37533906377627,-3.604183911642277,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.37533906377627,-3.604183911642277,40.400368,-3.634587,4389.001389074492,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
4642625,Instalación Deportiva Municipal Básica Abrantes - Colonia Velázquez,,,1 Campo de fútbol,"Metro: Pan Bendito, San Francisco.Bus: 47 , 108 , 118 , 121 , 131 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06d068171cef4110VgnVCM1000000b205a0aRCRD,ABRANTES,AVENIDA,V,297,,,,,MADRID,MADRID,28025.0,ABRANTES,CARABANCHEL,437625.0,4469626.0,40.37480368698169,-3.734643175737238,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.37480368698169,-3.734643175737238,40.398247,-3.716591,3296.357428816516,220.0,Marqués de Vadillo,2.0,212,Glorieta Marqués de Vadillo nº 9,1.0,0.0,24.0,12.0,10.0,1.0,Point,"[-3.716591, 40.398247]",40.398247,-3.716591
4554452,Instalación Deportiva Municipal Básica Alameda de Osuna I,,,2 Pistas de Baloncesto,"Metro: El Capricho.Bus: 77 , 101 , 112 , 114 , 115 , 151.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3560735dead1110VgnVCM1000000b205a0aRCRD,BALANDRO,CALLE,V,1,,,,,MADRID,MADRID,28042.0,ALAMEDA DE OSUNA,BARAJAS,449924.0,4478011.0,40.451251451000815,-3.590562683954837,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.451251451000815,-3.590562683954837,40.429706,-3.640994,6115.159739153653,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
4555959,Instalación Deportiva Municipal Básica Alas,,,1 Pista de fútbol sala1 Pista de baloncesto4 Pistas de petanca,"Metro: BarajasBus: 101 , 105 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d67d5c51350e1110VgnVCM1000000b205a0aRCRD,ALAS,CALLE,V,2,,,,,MADRID,MADRID,28042.0,TIMON,BARAJAS,450428.0,4480316.0,40.472046513237736,-3.5847993053542355,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.472046513237736,-3.5847993053542355,40.44370542379883,-3.648958444298144,7820.984670454269,238.0,Carlota O’Neill,0.0,230,Calle Carlota O'Neill nº 32,1.0,0.0,24.0,1.0,22.0,0.0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144
4557041,Instalación Deportiva Municipal Básica Albaicín,,,1 Pista de baloncesto,"Bus: 60 , 76 , 78 , 81 , 116.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e518d498a5e1110VgnVCM1000000b205a0aRCRD,ALBAICIN,CALLE,V,19,,,,Orcasur,MADRID,MADRID,28041.0,ORCASUR,USERA,440477.0,4469068.0,40.36818417178253,-3.702392476781408,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.36818417178253,-3.702392476781408,40.38895,-3.70017,2324.898156774213,221.0,Glorieta de Cádiz,0.0,213,Calle Antonio López nº 129,1.0,0.0,24.0,7.0,16.0,0.0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017
4557439,Instalación Deportiva Municipal Básica Albaida,,,1 Patinódromo,"Metro: Simancas , San BlasBus: 38 , 48",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=040cbad143ae1110VgnVCM1000000b205a0aRCRD,ALBAIDA,CALLE,V,S/N,,,,Parque de San Blas,MADRID,MADRID,28037.0,HELLIN,SAN BLAS-CANILLEJAS,447522.0,4475904.0,40.430241502639134,-3.619981910665231,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.430241502639134,-3.619981910665231,40.429706,-3.640994,2344.516581969323,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
4528002,Instalación Deportiva Municipal Básica Alcalde Martín de Alzaga,,,1 Pista de baloncesto,"Metro: ValdezarzaBus: 64, 126, 127, 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4257664d01ef0110VgnVCM1000000b205a0aRCRD,ALCALDE MARTIN DE ALZAGA,CALLE,V,S/N,,,,,MADRID,MADRID,28039.0,VALDEZARZA,MONCLOA-ARAVACA,439396.0,4479597.0,40.46295611393323,-3.716129120337457,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.46295611393323,-3.716129120337457,40.45673408797698,-3.708002730875242,1140.847104953947,247.0,Francos Rodríguez,0.0,239,Calle Francos Rodríguez nº 62,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242
4557476,Instalación Deportiva Municipal Básica Alerce,,,1 Pista polideportiva,"Bus:  23 , 76 , 78 , 116 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42ae586285ae1110VgnVCM1000000b205a0aRCRD,ALERCE,CALLE,V,31,,,,Junto M-40,MADRID,MADRID,28041.0,ORCASUR,USERA,441064.0,4468717.0,40.365063948772985,-3.695446430865286,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.365063948772985,-3.695446430865286,40.38895,-3.70017,2710.68958764033,221.0,Glorieta de Cádiz,0.0,213,Calle Antonio López nº 129,1.0,0.0,24.0,7.0,16.0,0.0,Point,"[-3.70017, 40.38895]",40.38895,-3.70017
4527220,Instalación Deportiva Municipal Básica Alfonso XIII,,,2 pistas de baloncesto.1 pista de patinaje.2 campos de bolos y petanca.,"Bus: 7 , 11 , 40 , 52 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea63124827ee0110VgnVCM1000000b205a0aRCRD,ALFONSO XIII,AVENIDA,V,136,,,,"c/v Santa María Magdalena, 2",MADRID,MADRID,28016.0,NUEVA ESPAÑA,CHAMARTIN,443267.0,4479019.0,40.45990434942118,-3.669142805075655,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.45990434942118,-3.669142805075655,40.4572466,-3.6763439,856.0248837828407,172.0,Colombia,0.0,160,Calle Colombia nº 7,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.6763439, 40.4572466]",40.4572466,-3.6763439
4556014,Instalación Deportiva Municipal Básica Alhaurín,,,1 Pista de baloncesto1 Campo de fútbol 7 (de tierra),"Metro: Barajas.Bus: 105 , 115 , 151.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=acda62a9470e1110VgnVCM1000000b205a0aRCRD,ALHAURIN,CALLE,V,4,,,,,MADRID,MADRID,28042.0,TIMON,BARAJAS,450357.0,4480479.0,40.47351067334567,-3.585649589064375,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.47351067334567,-3.585649589064375,40.44370542379883,-3.648958444298144,7802.203940670802,238.0,Carlota O’Neill,0.0,230,Calle Carlota O'Neill nº 32,1.0,0.0,24.0,1.0,22.0,0.0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144
4542702,Instalación Deportiva Municipal Básica Alicún,,,1 Pista de baloncesto.,"Metro: ManoterasBus: 7 , 29 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c4d7e93dee61110VgnVCM1000000b205a0aRCRD,ALICUN,CALLE,V,24,,,,,MADRID,MADRID,28033.0,APOSTOL SANTIAGO,HORTALEZA,444053.0,4481394.0,40.47947157886463,-3.661361646257895,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.47947157886463,-3.661361646257895,40.4716,-3.68391,2663.502914120788,260.0,Chamartín,2.0,252,Calle Rodríguez Jaén nº 40,1.0,0.0,24.0,7.0,15.0,0.0,Point,"[-3.68391, 40.4716]",40.4716,-3.68391
4542003,Instalación Deportiva Municipal Básica Aliseda,,,Superficie: 700 M2  Equipamientos: 1 Pista polideportiva,"Metro: San Francisco.Bus: 47 , 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5e92f9841a61110VgnVCM1000000b205a0aRCRD,ALISEDA,CALLE,V,0,,,,c/v Real Betis,MADRID,MADRID,28025.0,PUERTA BONITA,CARABANCHEL,437017.0,4469768.0,40.3761084833036,-3.74193729795335,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.3761084833036,-3.74193729795335,40.398247,-3.716591,3750.786463378758,220.0,Marqués de Vadillo,2.0,212,Glorieta Marqués de Vadillo nº 9,1.0,0.0,24.0,12.0,10.0,1.0,Point,"[-3.716591, 40.398247]",40.398247,-3.716591
4548436,Instalación Deportiva Municipal Básica Almudena,,,1 Campo de fútbol1 Pista polideportiva,"Bus: 70 , 106",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6ed945136891110VgnVCM1000000b205a0aRCRD,NICOLAS SALMERON,CALLE,V,8,,,,,MADRID,MADRID,28017.0,PUEBLO NUEVO,CIUDAD LINEAL,446692.0,4474672.0,40.41909002674735,-3.62966306755892,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.41909002674735,-3.62966306755892,40.429706,-3.640994,1730.3187731385526,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
4556653,Instalación Deportiva Municipal Básica Ambulatorio (El Paraiso),,,1 Pista de fútbol sala2 Pistas de baloncesto5 Pistas de petancaSkatepark,"Metro: SimancasBus:  4 , 38 , 48 , 70 , 109",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0822414d35e1110VgnVCM1000000b205a0aRCRD,AJOFRIN,CALLE,V,s/n,,,,,MADRID,MADRID,28037.0,AMPOSTA,SAN BLAS-CANILLEJAS,447036.0,4475393.0,40.425607242600144,-3.6256685841403034,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.425607242600144,-3.625668584140304,40.429706,-3.640994,1769.2978355972602,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
5695851,Instalación Deportiva Municipal Básica Americio,,,1 Pista de baloncesto.,"Bus: 85 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=061c880b0aab8210VgnVCM2000000c205a0aRCRD,AMERICIO,CALLE,V,s/n,,,,,MADRID,MADRID,28021.0,BUTARQUE,VILLAVERDE,442134.0,4467729.0,40.356238545684384,-3.6827549805431934,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.356238545684384,-3.6827549805431934,40.38925864357911,-3.690358964335348,3772.3800034162623,,,,,,,,,,,,,,,
6310149,Instalación Deportiva Municipal Básica Ana Tutor,,,1 Pista de patinaje1 Pista de fútbol-sala,"Metro: Avda. de la IlustraciónBus: 133, 49, 64, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bce62b6315d35310VgnVCM2000000c205a0aRCRD,CARDENAL HERRERA ORIA,AVENIDA,V,216,,,,,MADRID,MADRID,28034.0,VALVERDE,FUENCARRAL-EL PARDO,441817.0,4482467.0,40.49087287315406,-3.6865580970863943,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.49087287315406,-3.686558097086394,40.481086,-3.688463,1109.99886316332,225.0,Pedro Rico,2.0,217,Calle Pedro Rico nº 4,1.0,0.0,24.0,13.0,10.0,0.0,Point,"[-3.688463, 40.481086]",40.481086,-3.688463
4584548,Instalación Deportiva Municipal Básica Andévalo,,,1 Pista de balonmano,"Bus: 102 , 103 , 111",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8c6ed32dd2c2110VgnVCM1000000b205a0aRCRD,ANDEVALO,CALLE,V,6,,,,Aparcamiento,MADRID,MADRID,28053.0,ENTREVIAS,PUENTE DE VALLECAS,443382.0,4469736.0,40.374404666864585,-3.668237382541929,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.374404666864585,-3.668237382541929,40.39382977920336,-3.665936242935637,2177.5753688422114,,,,,,,,,,,,,,,
4547544,Instalación Deportiva Municipal Básica Anfevi,,,Pista de fútbol sala2 Pistas de baloncesto,"Metro: ArtillerosBus: 20 , 30 , 32 , 71 , 100 , 140.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3efff1c446391110VgnVCM2000000c205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,127,,,,Posterior,MADRID,MADRID,28030.0,VINATEROS,MORATALAZ,445796.0,4472941.0,40.403438145048085,-3.640076254498283,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.403438145048085,-3.640076254498283,40.400368,-3.634587,701.2197417285211,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
4527275,Instalación Deportiva Municipal Básica Aniceto Marinas,,,1 Pista de Baloncesto,"Bus: 41 , 46 , 75",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20f7c57598ee0110VgnVCM1000000b205a0aRCRD,ANICETO MARINAS,CALLE,V,106,,,,,MADRID,MADRID,28008.0,CASA DE CAMPO,MONCLOA-ARAVACA,437884.0,4476086.0,40.43121588404326,-3.7336179867525616,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.43121588404326,-3.7336179867525616,40.43896,-3.72997,953.2988972090566,265.0,INEF,2.0,257,Avenida Juan de Herrera frente a la calle Paul Guinard,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.72997, 40.43896]",40.43896,-3.72997
4528176,Instalación Deportiva Municipal Básica Antonio Machado,,,1 Pista de Baloncesto,"Metro: ValdezarzaBus: 126 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b37f532996ef0110VgnVCM1000000b205a0aRCRD,ANTONIO MACHADO,CALLE,V,14,,,,Posterior,MADRID,MADRID,28035.0,VALDEZARZA,MONCLOA-ARAVACA,439149.0,4479944.0,40.46606393146319,-3.71907563377333,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.46606393146319,-3.71907563377333,40.45673408797698,-3.708002730875242,1613.831870305578,247.0,Francos Rodríguez,0.0,239,Calle Francos Rodríguez nº 62,1.0,0.0,24.0,2.0,20.0,1.0,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242
4548451,Instalación Deportiva Municipal Básica Antonio Pirala,,,1 Pista de fútbol sala2 Pistas de baloncesto,"Metro: Ventas , El Carmen.Bus: 12 , 21 , 38 , 53 , 106 , 110 , 146 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70b945dbd6891110VgnVCM1000000b205a0aRCRD,ANTONIO PIRALA,CALLE,V,s/n,,,,,MADRID,MADRID,28017.0,VENTAS,CIUDAD LINEAL,444154.0,4475985.0,40.43075144945157,-3.6596933792999033,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.43075144945157,-3.6596933792999033,40.4311944,-3.6590555,86.56903003818492,196.0,Puente de Ventas,0.0,188,Avenida de Daroca nº 2,1.0,0.0,27.0,7.0,19.0,0.0,Point,"[-3.6590555, 40.4311944]",40.4311944,-3.6590555
4557447,Instalación Deportiva Municipal Básica Arcaute,,,"1 Pista polideportiva (con marcajes de fútbol sala, tenis y baloncesto)",Bus: 77,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59b6957e54ae1110VgnVCM1000000b205a0aRCRD,INVIERNO,AVENIDA,V,1,,,,,MADRID,MADRID,28022.0,REJAS,SAN BLAS-CANILLEJAS,451202.0,4477365.0,40.443627672731296,-3.576711464888384,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.443627672731296,-3.576711464888384,40.429706,-3.640994,7335.688357316741,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
4556739,Instalación Deportiva Municipal Básica Arcos de Jalón,,,1 Pista polideportiva2 Pistas de baloncesto1 Pista de voleibol1 Pista de patinaje,"Metro: San BlasBus: 4 , 38 , 48 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=352e8c86d45e1110VgnVCM1000000b205a0aRCRD,ARCOS DE JALON,CALLE,V,s/n,,,,c/v Albericia,MADRID,MADRID,28037.0,ARCOS,SAN BLAS-CANILLEJAS,447860.0,4475237.0,40.42425405686439,-3.615942488088141,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, ,40.42425405686439,-3.615942488088141,40.429706,-3.640994,2859.4716432004843,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
4670017,Instalación Deportiva Municipal Básica Arequipa,,,2 pistas de bolos y petanca,"Metro: Mar de CristalBus: 87 , 104 , 112 , 120 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88e2d141f97c5110VgnVCM1000000b205a0aRCRD,AREQUIPA,CALLE,V,12,,,,,MADRID,MADRID,28043.0,CANILLAS,HORTALEZA,445828.0,4479998.0,40.46888551843247,-3.6390339556431934,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, ,40.46888551843247,-3.6390339556431934,40.44370542379883,-3.648958444298144,3013.721315531918,238.0,Carlota O’Neill,0.0,230,Calle Carlota O'Neill nº 32,1.0,0.0,24.0,1.0,22.0,0.0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144
4543757,Instalación Deportiva Municipal Básica Arganda,,,1 Pista de Fútbol-Sala,"Metro: PirámidesBus: 18 , 34 , 36 , 116 , 118 , 119Renfe: Pirámides",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cd10cd0d5471110VgnVCM1000000b205a0aRCRD,ARGANDA,CALLE,V,10,,,,,MADRID,MADRID,28005.0,ACACIAS,ARGANZUELA,439912.0,4472408.0,40.40011363617556,-3.708097745547213,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.40011363617556,-3.708097745547213,40.3974444,-3.7065277,344.91467294889554,182.0,Madrid Río-Yeserías,0.0,174,Paseo de Yeserías nº 45,1.0,0.0,27.0,7.0,19.0,0.0,Point,"[-3.7065277, 40.3974444]",40.3974444,-3.7065277
4580352,Instalación Deportiva Municipal Básica Arjona,,,1 Campo de Fútbol,"Metro: LagunaBus: 31 , 55 , 138 , 139.Renfe: Laguna.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01aef0716c2b2110VgnVCM1000000b205a0aRCRD,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,CALLE,V,11,,,,,MADRID,MADRID,28047.0,LUCERO,LATINA,436579.0,4472630.0,40.39998426244181,-3.7486569900905633,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.39998426244181,-3.7486569900905633,40.40913630273305,-3.728533714316331,2465.2557803903246,232.0,Caramuel,2.0,224,Calle Caramuel nº 51,1.0,0.0,24.0,14.0,9.0,0.0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331
4548716,Instalación Deportiva Municipal Básica Arriaga,,,2 Pistas de baloncesto1 Pista de fútbol sala,"Bus: 15 , 28 , 106 , 109 , 110 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82f65e9248c91110VgnVCM1000000b205a0aRCRD,DAROCA,AVENIDA,V,95,,,,,MADRID,MADRID,28017.0,PUEBLO NUEVO,CIUDAD LINEAL,445589.0,4475346.0,40.425090271008656,-3.642721665241288,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.425090271008656,-3.642721665241288,40.429706,-3.640994,548.7709148438877,223.0,Gutierre de Cetina,1.0,215,Calle Gutierre de Cetina nº 77,1.0,0.0,24.0,18.0,5.0,0.0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994
6349189,Instalación Deportiva Municipal Básica Arroyo Belincoso,,,2 Pistas baloncesto1 Pista fúbol-sala,"Metro: Pavones, VinaterosBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e812bcfa0b606310VgnVCM1000000b205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,V,76,,,,c/v calle Arroyo Belincoso,MADRID,MADRID,28030.0,MARROQUINA,MORATALAZ,444743.0,4473697.0,40.41206030334087,-3.651284078326445,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.41206030334087,-3.651284078326445,40.40617,-3.65122,655.74452483843,228.0,Plaza del Encuentro,2.0,220,Calle Arroyo de las Pilillas nº 6,1.0,0.0,24.0,12.0,11.0,0.0,Point,"[-3.65122, 40.40617]",40.40617,-3.65122
4547664,Instalación Deportiva Municipal Básica Arroyo Fontarrón,,,Pista de fútbol sala,"Metro: PavonesBus: 8 , 20 , 30 , 54 , 63 , 71 , 100 , 140 , 142 , 144 , 145.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06d0c9ba6f391110VgnVCM2000000c205a0aRCRD,ARROYO FONTARRON,CALLE,V,381,,,,,MADRID,MADRID,28030.0,PAVONES,MORATALAZ,446067.0,4472082.0,40.39571737351038,-3.636809858433754,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, ,40.39571737351038,-3.636809858433754,40.400368,-3.634587,574.017692493737,229.0,Pavones,2.0,221,Calle Hacienda de Pavones nº 342,1.0,0.0,24.0,8.0,14.0,0.0,Point,"[-3.634587, 40.400368]",40.400368,-3.634587
